Image Title,Metadata Key,Metadata Value,Depicts Statement
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",Credit,"This file was contributed to Wikimedia Commons by <a href=""https://en.wikipedia.org/wiki/en:Indiana_Historical_Society"" class=""extiw"" title=""w:en:Indiana Historical Society""><span title=""organization in Indianapolis, United States"">Indiana Historical Society</span></a> as part of a cooperation project. The donation was facilitated by the <a href=""https://en.wikipedia.org/wiki/Digital_Public_Library_of_America"" class=""extiw"" title=""w:Digital Public Library of America"">Digital Public Library of America</a>, via its partner <a href=""https://www.wikidata.org/wiki/Q83878471"" class=""extiw"" title=""d:Q83878471""><span title=""regional digital library in the United States, and service hub for DPLA"">Indiana Memory</span></a>.<span style=""text-align:left"">
<ul><li><a rel=""nofollow"" class=""external text"" href=""http://www.digitalindy.org/cdm/ref/collection/shs/id/69024"">Record in source catalog</a></li>
<li>DPLA identifier: <a rel=""nofollow"" class=""external text"" href=""https://dp.la/item/2c47c85e50c88b7e391567db9a01a205"">2c47c85e50c88b7e391567db9a01a205</a></li>
<li>Indiana Historical Society identifier: <a rel=""nofollow"" class=""external free"" href=""http://www.digitalindy.org/cdm/ref/collection/shs/id/69024"">http://www.digitalindy.org/cdm/ref/collection/shs/id/69024</a></li></ul></span>",
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",Permission,"This image might not be in the public domain outside of the United States; this especially applies in the countries and areas that do not apply the <a href=""https://en.wikipedia.org/wiki/rule_of_the_shorter_term"" class=""extiw"" title=""w:rule of the shorter term"">rule of the shorter term</a> for US works, such as Canada, Mainland China (not Hong Kong or Macao), Germany, Mexico, and Switzerland. The creator and year of publication are essential information and must be provided. See <a href=""https://en.wikipedia.org/wiki/Wikipedia:Public_domain"" class=""extiw"" title=""w:Wikipedia:Public domain"">Wikipedia:Public domain</a> and <a href=""https://en.wikipedia.org/wiki/Wikipedia:Copyrights"" class=""extiw"" title=""w:Wikipedia:Copyrights"">Wikipedia:Copyrights</a> for more details.",
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",LicenseShortName,Public domain,
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",UsageTerms,Public domain,
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",AttributionRequired,false,
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",Copyrighted,False,
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",Restrictions,,
"File:The Daily Echo, 1899-05-19 - DPLA - 2c47c85e50c88b7e391567db9a01a205 (page 6).jpg",License,pd,
File:Развилка (Больничный овраг?).jpg,DateTime,2023-06-22 08:36:31,
File:Развилка (Больничный овраг?).jpg,ObjectName,Развилка (Больничный овраг?),
File:Развилка (Больничный овраг?).jpg,CommonsMetadataExtension,1.2,
File:Развилка (Больничный овраг?).jpg,Categories,Files with coordinates missing SDC location of creation|Pages with maps|Photographs taken by Anastasiya Lvova|Self-published work|Streets in Samara,
File:Развилка (Больничный овраг?).jpg,Assessments,,
File:Развилка (Больничный овраг?).jpg,GPSLatitude,53.225119,
File:Развилка (Больничный овраг?).jpg,GPSLongitude,50.160518,
File:Развилка (Больничный овраг?).jpg,GPSMapDatum,WGS-84,
File:Развилка (Больничный овраг?).jpg,ImageDescription,Развилка неподалеку от Самарского зоопарка,
File:Развилка (Больничный овраг?).jpg,DateTimeOriginal,2022-10-07 14:40:18,
File:Развилка (Больничный овраг?).jpg,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:Развилка (Больничный овраг?).jpg,Artist,"<a href=""//commons.wikimedia.org/wiki/User:Lvova"" title=""User:Lvova"">Lvova Anastasiya</a>",
File:Развилка (Больничный овраг?).jpg,LicenseShortName,CC BY-SA 4.0,
File:Развилка (Больничный овраг?).jpg,UsageTerms,Creative Commons Attribution-Share Alike 4.0,
File:Развилка (Больничный овраг?).jpg,AttributionRequired,true,
File:Развилка (Больничный овраг?).jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
File:Развилка (Больничный овраг?).jpg,Copyrighted,True,
File:Развилка (Больничный овраг?).jpg,Restrictions,,
File:Развилка (Больничный овраг?).jpg,License,cc-by-sa-4.0,
File:Roslinne krzesla w Bydgoszczy.JPG,DateTime,2013-09-11 11:27:55,
File:Roslinne krzesla w Bydgoszczy.JPG,ObjectName,Roslinne krzesla w Bydgoszczy,
File:Roslinne krzesla w Bydgoszczy.JPG,CommonsMetadataExtension,1.2,
File:Roslinne krzesla w Bydgoszczy.JPG,Categories,Chairs|Museums in Bydgoszcz|Self-published work|Unidentified Vitaceae,
File:Roslinne krzesla w Bydgoszczy.JPG,Assessments,,
File:Roslinne krzesla w Bydgoszczy.JPG,ImageDescription,Roślinne krzesła przed Muzeum Sztuki Nowoczesnej w Bydgoszczy.,
File:Roslinne krzesla w Bydgoszczy.JPG,DateTimeOriginal,2013-08-21 14:20:54,
File:Roslinne krzesla w Bydgoszczy.JPG,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:Roslinne krzesla w Bydgoszczy.JPG,Artist,"<a href=""//commons.wikimedia.org/wiki/User:MOs810"" title=""User:MOs810"">MOs810</a>",
File:Roslinne krzesla w Bydgoszczy.JPG,LicenseShortName,CC BY-SA 3.0,
File:Roslinne krzesla w Bydgoszczy.JPG,UsageTerms,Creative Commons Attribution-Share Alike 3.0,
File:Roslinne krzesla w Bydgoszczy.JPG,AttributionRequired,true,
File:Roslinne krzesla w Bydgoszczy.JPG,LicenseUrl,https://creativecommons.org/licenses/by-sa/3.0,
File:Roslinne krzesla w Bydgoszczy.JPG,Copyrighted,True,
File:Roslinne krzesla w Bydgoszczy.JPG,Restrictions,,
File:Roslinne krzesla w Bydgoszczy.JPG,License,cc-by-sa-3.0,
File:Red River Hogs - 50875889052.jpg,DateTime,2021-04-05 02:21:54,
File:Red River Hogs - 50875889052.jpg,ObjectName,Red River Hogs - 50875889052,
File:Red River Hogs - 50875889052.jpg,CommonsMetadataExtension,1.2,
File:Red River Hogs - 50875889052.jpg,Categories,Flickr images reviewed by FlickreviewR 2|Pages with maps|Potamochoerus porcus in Colchester Zoo,
File:Red River Hogs - 50875889052.jpg,Assessments,,
File:Red River Hogs - 50875889052.jpg,GPSLatitude,51.862747,
File:Red River Hogs - 50875889052.jpg,GPSLongitude,0.833613,
File:Red River Hogs - 50875889052.jpg,GPSMapDatum,WGS-84,
File:Red River Hogs - 50875889052.jpg,ImageDescription,Colchester Zoo Essex 17-3-2009,
File:Red River Hogs - 50875889052.jpg,DateTimeOriginal,2009-03-17 12:41:32,
File:Red River Hogs - 50875889052.jpg,Credit,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/95012874@N00/50875889052/"">https://www.flickr.com/photos/95012874@N00/50875889052/</a>",
File:Red River Hogs - 50875889052.jpg,Artist,Martin Pettitt,
File:Red River Hogs - 50875889052.jpg,LicenseShortName,CC BY 2.0,
File:Red River Hogs - 50875889052.jpg,UsageTerms,Creative Commons Attribution 2.0,
File:Red River Hogs - 50875889052.jpg,AttributionRequired,true,
File:Red River Hogs - 50875889052.jpg,LicenseUrl,https://creativecommons.org/licenses/by/2.0,
File:Red River Hogs - 50875889052.jpg,Copyrighted,True,
File:Red River Hogs - 50875889052.jpg,Restrictions,,
File:Red River Hogs - 50875889052.jpg,License,cc-by-2.0,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",DateTime,2014-07-28 09:30:56,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",ObjectName,"<div class=""fn"">
DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT</div>",
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",CommonsMetadataExtension,1.2,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Categories,"Butte, Montana|Files from the Historic American Buildings Survey|Files with coordinates missing SDC location of creation|GWToolset Batch Upload|Historic American Engineering Record images of Montana|Images uploaded by Fæ|PD US NPS|Pages with maps",
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Assessments,,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",GPSLatitude,46.003890,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",GPSLongitude,-112.533890,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",GPSMapDatum,WGS-84,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Artist,"<div class=""fn value"">
<p>Related names:
</p>
<dl><dd>Atlantic Richfield</dd>
<dd>Farlin, William</dd>
<dd>Hawley, Monica E, transmitter</dd>
<dd>Lowe, Jet, photographer</dd>
<dd>Malone, Michael P, historian</dd>
<dd>Corbett, Robert, historian</dd></dl></div>",
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",DateTimeOriginal,Documentation compiled after 1968,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Credit,"<a rel=""nofollow"" class=""external free"" href=""https://www.loc.gov/pictures/item/mt0041.photos.101131p"">https://www.loc.gov/pictures/item/mt0041.photos.101131p</a>",
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Permission,"<table class=""licensetpl"" style=""display:none""><tbody><tr><td><span class=""licensetpl_short"">Public domain</span><span class=""licensetpl_long"">Public domain</span><span class=""licensetpl_link_req"">false</span><span class=""licensetpl_attr_req"">false</span>
</td></tr></tbody></table><table style=""width:100%; clear:both; margin:0.5em auto; background-color:#f7f8ff; border:2px solid #8888aa; direction: ltr; border-spacing: 8px; padding: 0px;"" class=""layouttemplate mw-content-ltr"" lang=""en""><tbody><tr><td><span typeof=""mw:File""><span title=""Public domain""><img alt=""Public domain"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/64px-PD-icon.svg.png"" decoding=""async"" width=""64"" height=""64"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/96px-PD-icon.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/128px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-height=""196""></span></span>
</td>
<td><i>This image or media file contains material based on a work of a <a href=""https://en.wikipedia.org/wiki/National_Park_Service"" class=""extiw"" title=""w:National Park Service"">National Park Service</a> employee, created as part of that person's official duties. As a <a href=""https://en.wikipedia.org/wiki/Work_of_the_United_States_Government"" class=""extiw"" title=""w:Work of the United States Government"">work</a> of the <a href=""https://en.wikipedia.org/wiki/Federal_Government_of_the_United_States"" class=""extiw"" title=""w:Federal Government of the United States"">U.S. federal government</a>, such work is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b> in the United States. See the <a rel=""nofollow"" class=""external text"" href=""https://www.nps.gov/"">NPS website</a> and <a rel=""nofollow"" class=""external text"" href=""https://www.nps.gov/aboutus/disclaimer.htm"">NPS copyright policy</a> for more information.</i>
</td>
<td><figure class=""mw-halign-right"" typeof=""mw:File""><span><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/52px-Logo_of_the_United_States_National_Park_Service.svg.png"" decoding=""async"" width=""52"" height=""68"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/78px-Logo_of_the_United_States_National_Park_Service.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/104px-Logo_of_the_United_States_National_Park_Service.svg.png 2x"" data-file-width=""553"" data-file-height=""720""></span><figcaption></figcaption></figure></td></tr></tbody></table>",
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",LicenseShortName,Public domain,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",UsageTerms,Public domain,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",AttributionRequired,false,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Copyrighted,False,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",Restrictions,,
"File:DETAIL VIEW OF THE SHIV WHEELS AT EAST GREY ROCK - Butte Mineyards, Butte, Silver Bow County, MT HAER MONT,47-BUT.V,1-5.tif",License,pd,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",DateTime,2017-08-29 17:20:41,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",ObjectName,"Memorial of the Break into Acre Prison, Israel, 2017 02",
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",CommonsMetadataExtension,1.2,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Categories,Memorial of the Break into Acre Prison|Self-published work,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Assessments,,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",ImageDescription,Memorial of the Break into Acre Prison,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",DateTimeOriginal,2017-08-17 08:42:56,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Artist,"<a href=""//commons.wikimedia.org/wiki/User:Benjam%C3%ADn_N%C3%BA%C3%B1ez_Gonz%C3%A1lez"" title=""User:Benjamín Núñez González"">Benjamín Núñez González</a>",
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",LicenseShortName,CC BY-SA 4.0,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",UsageTerms,Creative Commons Attribution-Share Alike 4.0,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",AttributionRequired,true,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Copyrighted,True,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",Restrictions,,
"File:Memorial of the Break into Acre Prison, Israel, 2017 02.jpg",License,cc-by-sa-4.0,
File:Szapiro 1931.jpg,DateTime,2017-02-01 09:40:12,
File:Szapiro 1931.jpg,ObjectName,Szapiro 1931,
File:Szapiro 1931.jpg,CommonsMetadataExtension,1.2,
File:Szapiro 1931.jpg,Categories,Esperanto in 1931|Jakub Szapiro|Public domain images no longer eligible for claim of authorship|Template Unknown (author),
File:Szapiro 1931.jpg,Assessments,,
File:Szapiro 1931.jpg,ImageDescription,Jakobo Ŝapiro (1897-1941) - bjalistoka esperantisto,
File:Szapiro 1931.jpg,DateTimeOriginal,1931,
File:Szapiro 1931.jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""http://anno.onb.ac.at/cgi-content/anno-plus?aid=e0f&amp;datum=1931&amp;page=137&amp;size=45"">Esperanto 1931, n-ro 9/10, p. 135 (11)</a>",
File:Szapiro 1931.jpg,Artist,"Unknown author<span style=""display: none;"">Unknown author</span>",
File:Szapiro 1931.jpg,LicenseShortName,Public domain,
